step,examples,loss,train_seconds,elapsed_seconds,sample_index_hash
43,172,1.0923064947128296,3.8422586205415428,3.8427298750029877,95683f75598593570c289e0336e6143224ac7edc59e5fa9a4a2a7c1e39e60b26
44,176,1.0501271486282349,3.9318354956340045,3.932323459070176,1647ce157c61f33a47625573d2396806a481a5c56ee1e62ad1b45ca0ecc4b8fd
45,180,1.0241233110427856,4.0216315786819905,4.022129334043711,77bb54c4d1740ea8028271c9c5d2dea2237c0ff62c7156adeb24c4d801fa40d1
46,184,0.9919509291648865,4.11130287067499,4.111810500035062,63c0e3000ef537acc4db918769efdaef0e94e921f139e7edf4cc301cd7e1795e
47,188,1.0028841495513916,4.202608078718185,4.203127000015229,1687921dd1d128b7fa9824dc6b5c8e6419aac00b2a30ebd02d9f663805082f50
48,192,1.0432173013687134,4.2939562037354335,4.294488333980553,54db190a8619924c61e1c27f1628cf1b55a3c6ae957c07affb8c60297e054443
49,196,0.9848941564559937,4.387094536679797,4.387639667023905,f4dff69d38493ec4759e1b306592247211651098af042571f03333c441c6679c
50,200,1.04951012134552,4.474710703711025,4.475269083981402,e728d853db486b538d1cdb3dc99220c8805fcc42b8174c1f754e10d3961ac3b2
51,204,1.0020042657852173,4.564531828626059,4.565102334017865,ea6b68a50b4f3e9889cb5fbc856aeb07c5380a662f736444e26ad1c984ec202b
52,208,0.9718003869056702,4.653506287606433,4.654088792041875,a3bdb8e9050b26fd3c1451261aaf942cdcfb29bed790020883232b5324e5b2b7
53,212,1.0250918865203857,4.741925703594461,4.74251962499693,201c9b20d55ac39300c7f2c53e6ecfb48dcc05191261737a121a261404a965ab
54,216,1.0675231218338013,4.832017995533533,4.832621584064327,a1de3ed85555235260332413d39c2b0bbdc51c40a85411a81d9bb71cd0199596
55,220,0.9140060544013977,4.920992745552212,4.921605792012997,3b6443ca909dc55e07d07b19396125a3ac534448b630b9dcad1cbbaf810734b8
56,224,0.9310824275016785,5.010517954477109,5.011141334078275,0c697da869ef5b651ec10c7d8c16316a437c9b88627fec0d414ae1227cdbe710
57,228,1.0003349781036377,5.097514288499951,5.098149124998599,7f1b1527eb50b03b7418cdd7e7bed3b157d5d033f549675a4149ce4c8a212358
58,232,1.0371623039245605,5.185248038498685,5.185894584050402,eb30bc801950bbed5226bd42891468ece6ad3e8c444b0e4048ef1b763d7d00bb
59,236,0.9167281985282898,5.273230746504851,5.27388645906467,0e43db33311cd765512bfdf02f6a4c36bb64233decf0bf572bcb5a74fbc7969c
60,240,0.9454917907714844,5.37480107950978,5.375467209029011,3c2bc53d82eaa76a94917910f92430fc8f1c207723e281f46b08d65bfabcdcd4
61,244,0.8995592594146729,5.463201538543217,5.463880334049463,84b88d5af8447fbd6003dbcdbe70981b53b767a1b49402fc30094b85ee178e8c
62,248,0.9206817150115967,5.552965038572438,5.553656875039451,55f9b38e7ec51f331945ef10db16ae061bdbb32217d986dbecd33dfe609ec062
63,252,0.9188332557678223,5.640569038572721,5.64127195905894,8b3000c110de5dc4db4f01b56271e034b0b9d816ded906e93dd0f3b417ff4a1d
64,256,0.9566508531570435,5.728085996583104,5.728798708994873,e1ee87adca71f125fa88bdf9b3b1e578097bd2650275b7e9fd457e68f2b1a475
65,260,0.9860287308692932,5.817708413582295,5.818434167071246,4c3d10e03088e9bd9ecbab7d8ca730887ec961dfd92cf5c3d06492d3d42654c1
66,264,0.9644639492034912,5.903267746674828,5.904005500022322,8d552308d975f682e2cf5c8f2dcf87a6e4323e4df5ffb63a2e1f4818be06e707
67,268,1.0144445896148682,5.989382121711969,5.990129000041634,99a92004e51993089bbac12f28d402175dccded013f5784fc0234cef4e77ca94
68,272,0.8307191133499146,6.077297329669818,6.0780528750037774,064ad4535176018c4ccfa803d146ca9ff642502a28929ef7d89bb346d53c6415
69,276,0.8097067475318909,6.163767413701862,6.164532750030048,09da8bcfe519bf018e541cb5b6e264a1f8adac73be5cd965b4b3452da1519b39
70,280,0.9763723611831665,6.25224778871052,6.253022000077181,9e3c373bf71c8c3a7a0999e3be740a9a84cd9f415cb2dbc1902afd6630fb3a2a
71,284,0.8668959140777588,6.347728038672358,6.348512417054735,bec1c9438281959b1098c1821b8a9e38773ee072912ff6e7857ed4f9d5cd81ef
72,288,0.8267771601676941,6.43585941370111,6.436653750017285,500a2cb5278728d61f3f6e29d052a12bc8ba54d657ee4694dcba87faaa9ae76f
73,292,0.8481659293174744,6.526162788737565,6.526968959020451,7a1d3c765729f6855b8e1f5c67af651d84486cc7b2118a78e930b41e387ed9ce
74,296,0.7763920426368713,6.613827163702808,6.614643084001727,b76819eaf9456c3fd5731576c3a6c5de3d18b7b36a2d2554d7002f18a31061f9
75,300,0.7856559157371521,6.701911871670745,6.702743917005137,a50f6f4433c24b39d85f6c20676db94b124e6c229dddab1b0abf1d1f1d4b1bb1
